,accession,time,primarydoc,form,url
341,0000200406-22-000081,2022-10-18,jnj-20221018.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000081/jnj-20221018.htm
342,0000200406-22-000076,2022-09-14,jnj-20220914.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000076/jnj-20220914.htm
343,0001225208-22-010161,2022-09-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822010161/xslF345X03/doc4.xml
344,0001225208-22-010160,2022-09-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822010160/xslF345X03/doc4.xml
345,0001225208-22-010159,2022-09-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822010159/xslF345X03/doc4.xml
346,0001567619-22-015421,2022-08-10,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761922015421/xslForm13F_X02/primary_doc.xml
347,0000200406-22-000071,2022-07-29,jnj-20220703.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000071/jnj-20220703.htm
348,0000200406-22-000063,2022-07-19,jnj-20220719.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000063/jnj-20220719.htm
349,0000200406-22-000058,2022-06-16,a2021form11-kxjjretirement.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000058/a2021form11-kxjjretirement.htm
350,0000200406-22-000057,2022-06-16,a2021form11-kxjjsavingsplan.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000057/a2021form11-kxjjsavingsplan.htm
351,0001225208-22-008089,2022-06-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822008089/xslF345X03/doc4.xml
352,0001225208-22-007895,2022-06-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822007895/xslF345X03/doc4.xml
353,0001225208-22-007894,2022-06-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822007894/xslF345X03/doc4.xml
354,0001225208-22-007893,2022-06-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822007893/xslF345X03/doc4.xml
355,0001225208-22-007461,2022-05-31,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822007461/xslF345X03/doc4.xml
356,0000200406-22-000052,2022-05-26,coverformsd2021.htm,SD,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000052/coverformsd2021.htm
357,0001567619-22-009807,2022-05-09,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761922009807/xslForm13F_X02/primary_doc.xml
358,0001193125-22-134336,2022-04-29,d280310ds8.htm,S-8,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522134336/d280310ds8.htm
359,0000200406-22-000048,2022-04-29,jnj-20220403.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000048/jnj-20220403.htm
360,0000200406-22-000047,2022-04-29,jnj-20220428.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000047/jnj-20220428.htm
361,0001225208-22-006073,2022-04-25,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822006073/xslF345X03/doc4.xml
362,0000200406-22-000038,2022-04-19,jnj-20220419.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000038/jnj-20220419.htm
363,0001214659-22-004616,2022-04-01,b331229px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465922004616/b331229px14a6g.htm
364,0001214659-22-004547,2022-03-31,g331221px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465922004547/g331221px14a6g.htm
365,0001214659-22-004403,2022-03-29,j328222px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465922004403/j328222px14a6g.htm
366,0001214659-22-004208,2022-03-22,b322224px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465922004208/b322224px14a6g.htm
367,0001225208-22-004925,2022-03-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004925/xslF345X03/doc4.xml
368,0001225208-22-004924,2022-03-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004924/xslF345X03/doc4.xml
369,0000200406-22-000029,2022-03-17,a20220317defa14asupplement.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000029/a20220317defa14asupplement.htm
370,0001225208-22-004862,2022-03-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004862/xslF345X03/doc4.xml
371,0001214659-22-004017,2022-03-17,s316211px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465922004017/s316211px14a6g.htm
372,0000200406-22-000027,2022-03-16,jnjdefa14a2022.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000027/jnjdefa14a2022.htm
373,0000200406-22-000026,2022-03-16,a2022jnjproxy.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000026/a2022jnjproxy.htm
374,0001225208-22-004418,2022-03-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004418/xslF345X03/doc4.xml
375,0001225208-22-004417,2022-03-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004417/xslF345X03/doc4.xml
376,0001225208-22-004416,2022-03-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822004416/xslF345X03/doc4.xml
377,0001225208-22-003428,2022-02-25,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822003428/xslF345X03/doc4.xml
378,0001225208-22-003426,2022-02-25,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822003426/xslF345X02/doc3.xml
379,0001225208-22-002823,2022-02-18,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002823/xslF345X03/doc4.xml
380,0001225208-22-002736,2022-02-18,xslF345X02/doc3a.xml,3/A,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002736/xslF345X02/doc3a.xml
381,0001225208-22-002585,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002585/xslF345X03/doc4.xml
382,0001225208-22-002584,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002584/xslF345X03/doc4.xml
383,0001225208-22-002588,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002588/xslF345X03/doc4.xml
384,0001225208-22-002587,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002587/xslF345X03/doc4.xml
385,0001225208-22-002583,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002583/xslF345X03/doc4.xml
386,0001225208-22-002586,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002586/xslF345X03/doc4.xml
387,0001225208-22-002582,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002582/xslF345X03/doc4.xml
388,0001225208-22-002581,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002581/xslF345X03/doc4.xml
389,0001225208-22-002580,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002580/xslF345X03/doc4.xml
390,0001225208-22-002577,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002577/xslF345X03/doc4.xml
391,0001225208-22-002579,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002579/xslF345X03/doc4.xml
392,0001225208-22-002578,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002578/xslF345X03/doc4.xml
393,0001225208-22-002576,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002576/xslF345X03/doc4.xml
394,0000200406-22-000022,2022-02-17,jnj-20220102.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000022/jnj-20220102.htm
395,0001225208-22-002378,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002378/xslF345X03/doc4.xml
396,0001225208-22-002377,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002377/xslF345X03/doc4.xml
397,0001225208-22-002376,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002376/xslF345X03/doc4.xml
398,0001225208-22-002375,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002375/xslF345X03/doc4.xml
399,0001225208-22-002374,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002374/xslF345X03/doc4.xml
400,0001225208-22-002373,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002373/xslF345X03/doc4.xml
401,0001225208-22-002372,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002372/xslF345X03/doc4.xml
402,0001225208-22-002371,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002371/xslF345X03/doc4.xml
403,0001225208-22-002368,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002368/xslF345X03/doc4.xml
404,0001225208-22-002370,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002370/xslF345X03/doc4.xml
405,0001225208-22-002369,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002369/xslF345X03/doc4.xml
406,0001225208-22-002367,2022-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002367/xslF345X03/doc4.xml
407,0000200406-22-000017,2022-02-16,jnj-20220215.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000017/jnj-20220215.htm
408,0001225208-22-002223,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002223/xslF345X03/doc4.xml
409,0001225208-22-002222,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002222/xslF345X03/doc4.xml
410,0001225208-22-002221,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002221/xslF345X03/doc4.xml
411,0001225208-22-002218,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002218/xslF345X03/doc4.xml
412,0001225208-22-002220,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002220/xslF345X03/doc4.xml
413,0001225208-22-002217,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002217/xslF345X03/doc4.xml
414,0001225208-22-002219,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002219/xslF345X03/doc4.xml
415,0001225208-22-002216,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002216/xslF345X03/doc4.xml
416,0001225208-22-002215,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002215/xslF345X03/doc4.xml
417,0001225208-22-002214,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002214/xslF345X03/doc4.xml
418,0001225208-22-002213,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002213/xslF345X03/doc4.xml
419,0001225208-22-002212,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002212/xslF345X03/doc4.xml
420,0001225208-22-002211,2022-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822002211/xslF345X03/doc4.xml
421,0001567619-22-004279,2022-02-14,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761922004279/xslForm13F_X02/primary_doc.xml
422,0000093751-22-000400,2022-02-14,JOHNSON_JOHNSON.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000009375122000400/JOHNSON_JOHNSON.txt
423,0001104659-22-017888,2022-02-10,tv01228-johnsonjohnson.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000110465922017888/tv01228-johnsonjohnson.htm
424,0000904454-22-000106,2022-02-07,s13g_123121-cvrx.htm,SC 13G,https://www.sec.gov/Archives/edgar/data/0000200406/000090445422000106/s13g_123121-cvrx.htm
425,0000200406-22-000015,2022-02-02,jnj-20220128.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000015/jnj-20220128.htm
426,0000904454-22-000079,2022-02-01,s13ga_phasebio-020122.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000090445422000079/s13ga_phasebio-020122.htm
427,0000834237-22-003836,2022-02-01,us4781601046_013122.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000083423722003836/us4781601046_013122.txt
428,0000200406-22-000012,2022-01-25,jnj-20220125.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000012/jnj-20220125.htm
429,0000876661-22-000070,2022-01-20,xslF25X02/primary_doc.xml,25-NSE,https://www.sec.gov/Archives/edgar/data/0000200406/000087666122000070/xslF25X02/primary_doc.xml
430,0001225208-22-000906,2022-01-19,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000906/xslF345X03/doc4.xml
431,0001225208-22-000905,2022-01-19,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000905/xslF345X03/doc4.xml
432,0001225208-22-000737,2022-01-13,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000737/xslF345X02/doc3.xml
433,0001225208-22-000735,2022-01-13,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000735/xslF345X02/doc3.xml
434,0001225208-22-000734,2022-01-13,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000734/xslF345X02/doc3.xml
435,0001225208-22-000731,2022-01-13,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822000731/xslF345X02/doc3.xml
436,0000200406-22-000004,2022-01-06,jnj-20220106.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000004/jnj-20220106.htm
437,0001225208-21-014718,2021-12-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821014718/xslF345X03/doc4.xml
438,0001225208-21-014717,2021-12-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821014717/xslF345X03/doc4.xml
439,0001225208-21-014716,2021-12-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821014716/xslF345X03/doc4.xml
440,0001225208-21-014714,2021-12-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821014714/xslF345X03/doc4.xml
441,0001567619-21-020557,2021-11-16,xslForm13F_X02/primary_doc.xml,13F-HR/A,https://www.sec.gov/Archives/edgar/data/0000200406/000156761921020557/xslForm13F_X02/primary_doc.xml
442,0000200406-21-000072,2021-11-15,jnj-20211115.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000072/jnj-20211115.htm
443,0001567619-21-020090,2021-11-12,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761921020090/xslForm13F_X02/primary_doc.xml
444,0000200406-21-000070,2021-10-29,jnj-20211003.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000070/jnj-20211003.htm
445,0000200406-21-000067,2021-10-19,jnj-20211019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000067/jnj-20211019.htm
446,0000200406-21-000063,2021-10-12,jnj-20211012.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000063/jnj-20211012.htm
447,0001225208-21-012179,2021-09-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821012179/xslF345X03/doc4.xml
448,0001225208-21-012178,2021-09-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821012178/xslF345X03/doc4.xml
449,0001225208-21-012177,2021-09-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821012177/xslF345X03/doc4.xml
450,0000200406-21-000061,2021-08-20,jnj-20210819.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000061/jnj-20210819.htm
451,0001567619-21-014325,2021-08-03,xslForm13F_X02/primary_doc.xml,13F-NT,https://www.sec.gov/Archives/edgar/data/0000200406/000156761921014325/xslForm13F_X02/primary_doc.xml
452,0000200406-21-000057,2021-07-29,jnj-20210704.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000057/jnj-20210704.htm
453,0000200406-21-000053,2021-07-21,jnj-20210721.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000053/jnj-20210721.htm
454,0000904454-21-000576,2021-07-02,xslF345X03/edgar.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000090445421000576/xslF345X03/edgar.xml
455,0000904454-21-000561,2021-06-29,xslF345X02/edgar.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000090445421000561/xslF345X02/edgar.xml
456,0000200406-21-000048,2021-06-17,a2020form11-kxjjretirement.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000048/a2020form11-kxjjretirement.htm
457,0000200406-21-000046,2021-06-17,a2020form11-kxjjsavingsplan.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000046/a2020form11-kxjjsavingsplan.htm
458,0001225208-21-009208,2021-06-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821009208/xslF345X03/doc4.xml
459,0001225208-21-009207,2021-06-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821009207/xslF345X03/doc4.xml
460,0001225208-21-009206,2021-06-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821009206/xslF345X03/doc4.xml
461,0000200406-21-000040,2021-06-01,jnj-20210601.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000040/jnj-20210601.htm
462,0000200406-21-000038,2021-05-27,formsd2020.htm,SD,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000038/formsd2020.htm
463,0000000000-21-006671,2021-05-27,filename1.pdf,UPLOAD,https://www.sec.gov/Archives/edgar/data/0000200406/000000000021006671/filename1.pdf
464,0001567619-21-009229,2021-05-07,xslForm13F_X02/primary_doc.xml,13F-NT,https://www.sec.gov/Archives/edgar/data/0000200406/000156761921009229/xslForm13F_X02/primary_doc.xml
465,0001341004-21-000177,2021-05-04,filename1.htm,CORRESP,https://www.sec.gov/Archives/edgar/data/0000200406/000134100421000177/filename1.htm
466,0000200406-21-000036,2021-04-30,jnj-20210404.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000036/jnj-20210404.htm
467,0000000000-21-005337,2021-04-27,filename1.pdf,UPLOAD,https://www.sec.gov/Archives/edgar/data/0000200406/000000000021005337/filename1.pdf
468,0000200406-21-000030,2021-04-26,jnj-20210422.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000030/jnj-20210422.htm
469,0000200406-21-000024,2021-04-20,jnj-20210420.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000024/jnj-20210420.htm
470,0001214659-21-004175,2021-04-14,s413210pc14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465921004175/s413210pc14a6g.htm
471,0000200406-21-000014,2021-04-12,a20210409supplementalproxy.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000014/a20210409supplementalproxy.htm
472,0001214659-21-003524,2021-03-29,s328211px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465921003524/s328211px14a6g.htm
473,0001214659-21-003496,2021-03-26,r326211px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465921003496/r326211px14a6g.htm
474,0001214659-21-003366,2021-03-24,d32421px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465921003366/d32421px14a6g.htm
475,0001214659-21-003326,2021-03-22,p322212px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465921003326/p322212px14a6g.htm
476,0001225208-21-005124,2021-03-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821005124/xslF345X03/doc4.xml
477,0001225208-21-005123,2021-03-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821005123/xslF345X03/doc4.xml
478,0001225208-21-005122,2021-03-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821005122/xslF345X03/doc4.xml
479,0000200406-21-000012,2021-03-10,jnjdefa14a2021.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000012/jnjdefa14a2021.htm
480,0000200406-21-000011,2021-03-10,jnjproxy2021.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000011/jnjproxy2021.htm
481,0000200406-21-000008,2021-02-22,jnj-20210103.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040621000008/jnj-20210103.htm
482,0001225208-21-002860,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002860/xslF345X03/doc4.xml
483,0001225208-21-002859,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002859/xslF345X03/doc4.xml
484,0001225208-21-002858,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002858/xslF345X03/doc4.xml
485,0001225208-21-002857,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002857/xslF345X03/doc4.xml
486,0001225208-21-002856,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002856/xslF345X03/doc4.xml
487,0001225208-21-002855,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002855/xslF345X03/doc4.xml
488,0001225208-21-002854,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002854/xslF345X03/doc4.xml
489,0001225208-21-002853,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002853/xslF345X03/doc4.xml
490,0001225208-21-002851,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002851/xslF345X03/doc4.xml
491,0001225208-21-002852,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002852/xslF345X03/doc4.xml
492,0001225208-21-002850,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002850/xslF345X03/doc4.xml
493,0001225208-21-002849,2021-02-17,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002849/xslF345X03/doc4.xml
494,0000093751-21-000387,2021-02-12,JOHNSON_JOHNSON.txt,SC 13G,https://www.sec.gov/Archives/edgar/data/0000200406/000009375121000387/JOHNSON_JOHNSON.txt
495,0001225208-21-002226,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002226/xslF345X03/doc4.xml
496,0001225208-21-002229,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002229/xslF345X03/doc4.xml
497,0001225208-21-002227,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002227/xslF345X03/doc4.xml
498,0001225208-21-002228,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002228/xslF345X03/doc4.xml
499,0001225208-21-002225,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002225/xslF345X03/doc4.xml
500,0001225208-21-002224,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002224/xslF345X03/doc4.xml
501,0001225208-21-002222,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002222/xslF345X03/doc4.xml
502,0001225208-21-002223,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002223/xslF345X03/doc4.xml
503,0001225208-21-002221,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002221/xslF345X03/doc4.xml
504,0001225208-21-002220,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002220/xslF345X03/doc4.xml
505,0001225208-21-002218,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002218/xslF345X03/doc4.xml
506,0001225208-21-002217,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002217/xslF345X03/doc4.xml
507,0001225208-21-002219,2021-02-11,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002219/xslF345X03/doc4.xml
508,0001225208-21-002106,2021-02-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002106/xslF345X03/doc4.xml
509,0001225208-21-002098,2021-02-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002098/xslF345X03/doc4.xml
510,0001225208-21-002097,2021-02-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002097/xslF345X03/doc4.xml
511,0001225208-21-002096,2021-02-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520821002096/xslF345X03/doc4.xml
